label_key	label	display_label	category	rank	gene	score	log2fc	mean_in	mean_out	detection_in	detection_out	detection_delta	n_cells_in	n_cells_out
cell_type	Non-hair	Non-hair	root_identity	3	AT1G70850	2.0234296321868896	3.332911729812622	2.554704189300537	0.2526321113109588	0.6880180835723877	0.0809124261140823	0.6071056574583054	2654	33011
cell_type	Non-hair	Non-hair	root_identity	4	AT1G14960	1.941860795021057	3.8338468074798575	1.9167176485061648	0.1334874480962753	0.5504898428916931	0.0439853370189666	0.5065045058727266	2654	33011
cell_type	Non-hair	Non-hair	root_identity	5	AT4G12550	1.8866629600524905	3.161574602127075	2.971535444259644	0.3311989605426788	0.6966842412948608	0.0999363884329795	0.5967478528618814	2654	33011
cell_type	Non-hair	Non-hair	root_identity	6	AT1G06120	1.8776911497116089	4.876204013824463	1.2335522174835205	0.0410364270210266	0.3986435532569885	0.0135712334886193	0.3850723197683692	2654	33011
cell_type	Non-hair	Non-hair	root_identity	7	AT2G37130	1.67802631855011	3.191746711730957	2.0152900218963623	0.2196690887212753	0.5934438705444336	0.0677047073841095	0.5257391631603241	2654	33011
cell_type	Non-hair	Non-hair	root_identity	8	AT1G19900	1.5491220951080322	4.791599273681641	1.0732502937316897	0.0377873815596103	0.3357196748256683	0.0124201020225882	0.3232995728030801	2654	33011
cell_type	Non-hair	Non-hair	root_identity	9	AT3G01190	1.458362102508545	2.645071506500244	2.456418752670288	0.391855925321579	0.6729465126991272	0.1215958297252655	0.5513506829738617	2654	33011
cell_type	Non-hair	Non-hair	root_identity	10	AT3G29250	1.4445797204971311	2.5238869190216064	2.520179748535156	0.43736732006073	0.7147701382637024	0.1424070745706558	0.5723630636930466	2654	33011
cell_type	Non-hair	Non-hair	root_identity	11	AT4G15290	1.4296993017196655	4.265140056610107	1.0903092622756958	0.0557561218738555	0.3538055717945099	0.0185998603701591	0.3352057114243508	2654	33011
cell_type	Non-hair	Non-hair	root_identity	12	AT4G23400	1.4160630702972412	2.752896785736084	2.1935057640075684	0.3245608806610107	0.6186887621879578	0.1042985692620277	0.51439019292593	2654	33011
cell_type	Non-hair	Non-hair	root_identity	13	AT4G22666	1.4029865264892578	2.6681904792785645	2.433469772338867	0.382000207901001	0.6412961483001709	0.1154766604304313	0.5258194878697396	2654	33011
